date,indicator,value
01/03/2025,baugewerblicher_umsatz_mill_eur,8754
01/04/2025,anzahl_der_betriebe,9575
01/04/2025,taetige_personen_1000,538
01/04/2025,entgelte_1000_eur,2319422
01/04/2025,geleistete_arbeitsstunden_1000,55216
01/04/2025,baugewerblicher_umsatz_mill_eur,9415
01/05/2025,anzahl_der_betriebe,9548
01/05/2025,taetige_personen_1000,537
01/05/2025,entgelte_1000_eur,2231602
01/05/2025,geleistete_arbeitsstunden_1000,53569
01/05/2025,baugewerblicher_umsatz_mill_eur,9847
01/06/2025,anzahl_der_betriebe,9538
01/06/2025,taetige_personen_1000,537
01/06/2025,entgelte_1000_eur,2245130
01/06/2025,geleistete_arbeitsstunden_1000,53086
01/06/2025,baugewerblicher_umsatz_mill_eur,10052
01/07/2025,anzahl_der_betriebe,9519
01/07/2025,taetige_personen_1000,537
01/07/2025,entgelte_1000_eur,2362276
01/07/2025,geleistete_arbeitsstunden_1000,58522
01/07/2025,baugewerblicher_umsatz_mill_eur,11107
01/08/2025,anzahl_der_betriebe,9501
01/08/2025,taetige_personen_1000,540
01/08/2025,entgelte_1000_eur,2183742
01/08/2025,geleistete_arbeitsstunden_1000,48700
01/08/2025,baugewerblicher_umsatz_mill_eur,9919
01/09/2025,anzahl_der_betriebe,9466
01/09/2025,taetige_personen_1000,542
01/09/2025,entgelte_1000_eur,2244078
01/09/2025,geleistete_arbeitsstunden_1000,57239
01/09/2025,baugewerblicher_umsatz_mill_eur,10861
01/10/2025,anzahl_der_betriebe,9435
01/10/2025,taetige_personen_1000,541
01/10/2025,entgelte_1000_eur,2300416
01/10/2025,geleistete_arbeitsstunden_1000,57612
01/10/2025,baugewerblicher_umsatz_mill_eur,11595
01/11/2025,anzahl_der_betriebe,9415
01/11/2025,taetige_personen_1000,539
01/11/2025,entgelte_1000_eur,2766889
01/11/2025,geleistete_arbeitsstunden_1000,53960
01/11/2025,baugewerblicher_umsatz_mill_eur,12335
01/12/2025,anzahl_der_betriebe,9390
01/12/2025,taetige_personen_1000,532
01/12/2025,entgelte_1000_eur,2249628
01/12/2025,geleistete_arbeitsstunden_1000,40989
01/12/2025,baugewerblicher_umsatz_mill_eur,12452
01/01/2026,anzahl_der_betriebe,9567
01/01/2026,taetige_personen_1000,537
01/01/2026,entgelte_1000_eur,1897905
01/01/2026,geleistete_arbeitsstunden_1000,32217
